y,m1,m2,x1,x2,u,v
-3.20336,-1.865398,0.8384469,1,-0.4951295,1.12,-0.3
-0.5292435,-1.885398,0.8661947,1,0.8735541,1.14,-0.3
6.328756,-1.905398,0.8943887,1,0.4927475,1.16,-0.3
-1.32861,-1.925398,0.923025,1,0.6445167,1.18,-0.3
-9.497229,-1.945398,0.9520998,1,-0.7071084,1.2,-0.3
-9.190361,-1.965398,0.9816085,1,0.5131076,1.22,-0.3
-7.628394,-1.985398,1.011547,1,0.9740348,1.24,-0.3
-1.968972,-2.005398,1.04191,1,-0.05494875,1.26,-0.3
-2.659727,-2.025398,1.072693,1,-0.7000895,1.28,-0.3
-1.059597,-2.045398,1.103892,1,0.7350241,1.3,-0.3
-2.824402,-2.065398,1.135499,1,-0.551685,1.32,-0.3
-3.230022,-2.085398,1.16751,1,-0.6023281,1.34,-0.3
-3.802206,-2.105398,1.19992,1,-0.6271583,1.36,-0.3
-0.420906,-2.125398,1.232721,1,0.8648582,1.38,-0.3
-1.232052,-2.145398,1.265908,1,0.5224931,1.4,-0.3
-9.129086,-2.165398,1.299473,1,0.7235281,1.42,-0.3
-3.196861,-2.185398,1.333411,1,-0.8303103,1.44,-0.3
-1.50722,-2.205398,1.367713,1,0.5370202,1.46,-0.3
-2.918648,-2.225398,1.402373,1,-0.9900419,1.48,-0.3
-3.083513,-2.245398,1.437382,1,0.1302039,1.5,-0.3
-4.776105,-2.265398,1.472732,1,-0.9157219,1.52,-0.3
-1.652487,-2.285398,1.508415,1,0.4711821,1.54,-0.3
-0.9770743,-2.305398,1.544423,1,0.4678221,1.56,-0.3
-8.838886,-2.325398,1.580746,1,-0.8797874,1.58,-0.3
-10.43485,-2.345398,1.617374,1,-0.3153512,1.6,-0.3
-5.080066,-2.365398,1.654299,1,0.4659705,1.62,-0.3
-0.3145592,-2.385398,1.691511,1,-0.1422281,1.64,-0.3
-4.817815,-2.405398,1.728998,1,-0.8864425,1.66,-0.3
-2.629548,-2.425398,1.76675,1,-0.3393681,1.68,-0.3
-1.28301,-2.445398,1.804756,1,0.5051716,1.7,-0.3
-3.566327,-2.465398,1.843005,1,-0.05807956,1.72,-0.3
-0.1621719,-2.485398,1.881485,1,0.6435604,1.74,-0.3
-1.192947,-2.505398,1.920184,1,0.8340033,1.76,-0.3
-2.990746,-2.525398,1.959088,1,0.3820654,1.78,-0.3
-7.314354,-2.545398,1.998186,1,0.8855114,1.8,-0.3
-3.957514,-2.565398,2.037463,1,-0.3261901,1.82,-0.3
3.94684,-2.585398,2.076907,1,-0.3938461,1.84,-0.3
-2.402608,-2.605398,2.116503,1,-0.4477829,1.86,-0.3
-0.6205033,-2.625398,2.156236,1,0.7234922,1.88,-0.3
-1.484657,-2.645398,2.196091,1,0.1367506,1.9,-0.3
-3.782421,-2.665398,2.236054,1,-0.9910882,1.92,-0.3
-2.652301,-2.685398,2.276108,1,0.3775556,1.94,-0.3
-2.14362,-2.705398,2.316237,1,-0.3147157,1.96,-0.3
-2.589792,-2.725398,2.356424,1,-0.4016772,1.98,-0.3
-2.491876,-2.745398,2.396653,1,-0.2319274,2,-0.3
-0.933509,-2.765398,2.436906,1,0.5340786,2.02,-0.3
-2.104397,-2.785398,2.477165,1,0.7439736,2.04,-0.3
-0.7737388,-2.805398,2.517412,1,0.9080883,2.06,-0.3
-3.845188,-2.825398,2.557627,1,-0.4655213,2.08,-0.3
-2.345629,-2.845398,2.597792,1,-0.2214991,2.1,-0.3
-1.034016,-2.865398,2.637887,1,0.6913365,2.12,-0.3
-2.63274,-2.885398,2.677892,1,0.02979459,2.14,-0.3
-2.770015,-2.905398,2.717786,1,0.1877267,2.16,-0.3
-3.422589,-2.925398,2.757548,1,-0.3923959,2.18,-0.3
-3.804714,-2.945398,2.797157,1,-0.4211911,2.2,-0.3
-2.997265,-2.965398,2.83659,1,0.07950489,2.22,-0.3
0.8221269,-2.985398,2.875826,1,-0.2461187,2.24,-0.3
-0.2337934,-3.005398,2.914842,1,0.287361,2.26,-0.3
-2.926054,-3.025398,2.953614,1,0.03320198,2.28,-0.3
-1.710278,-3.045398,2.992119,1,0.6267469,2.3,-0.3
-3.872331,-3.065398,3.030333,1,-0.2451746,2.32,-0.3
-4.355374,-3.085398,3.068231,1,-0.3057863,2.34,-0.3
-10.73487,-3.105398,3.105788,1,-0.6417834,2.36,-0.3
-6.550326,-3.125398,3.142979,1,-0.9315949,2.38,-0.3
-12.46714,-3.145398,3.179777,1,-0.3359598,2.4,-0.3
-4.852312,-3.165398,3.216158,1,-0.8666626,2.42,-0.3
0.6182165,-3.185398,3.252094,1,0.9281292,2.44,-0.3
-3.222732,-3.205398,3.287558,1,-0.1717924,2.46,-0.3
0.2577036,-3.225398,3.322524,1,0.9403798,2.48,-0.3
-9.03497,-3.245398,3.356962,1,0.01480179,2.5,-0.3
-11.43233,-3.265398,3.390845,1,-0.6222508,2.52,-0.3
-4.573603,-3.285398,3.424145,1,-0.08189662,2.54,-0.3
-1.766812,-3.305398,3.456832,1,0.09059661,2.56,-0.3
-2.910662,-3.325398,3.488878,1,0.5999157,2.58,-0.3
-1.091304,-3.345398,3.520253,1,0.8117498,2.6,-0.3
-4.224561,-3.365398,3.550927,1,-0.2955325,2.62,-0.3
-1.923006,-3.385398,3.580871,1,-0.5070463,2.64,-0.3
-7.031352,-3.405398,3.610053,1,-0.7071147,2.66,-0.3
-1.706759,-3.425398,3.638443,1,0.475672,2.68,-0.3
-4.782805,-3.445398,3.66601,1,-0.2328172,2.7,-0.3
-0.02937781,-3.465398,3.692723,1,0.8998673,2.72,-0.3
-3.882318,-3.485398,3.718551,1,-0.05649861,2.74,-0.3
-5.448871,-3.505398,3.743461,1,-0.6473374,2.76,-0.3
-9.812663,-3.525398,3.767424,1,-0.4858621,2.78,-0.3
-3.190663,-3.545398,3.790405,1,-0.1472463,2.8,-0.3
-12.77874,-3.565398,3.812374,1,-0.6415461,2.82,-0.3
-2.632385,-3.585398,3.833298,1,0.3999676,2.84,-0.3
-0.7153666,-3.605398,3.853145,1,0.7642685,2.86,-0.3
0.1888719,-3.625398,3.871883,1,0.7598351,2.88,-0.3
-2.995221,-3.645398,3.88948,1,0.3462844,2.9,-0.3
4.069526,-3.665398,3.905902,1,0.4599729,2.92,-0.3
-4.642826,-3.685398,3.921118,1,-0.05937252,2.94,-0.3
0.7564123,-3.705398,3.935095,1,0.9625967,2.96,-0.3
-11.39815,-3.725398,3.947801,1,-0.3703919,2.98,-0.3
-0.589792,-3.745398,3.959204,1,0.8037277,3,-0.3
6.053956,-3.765398,3.969273,1,0.1946055,3.02,-0.3
-4.433337,-3.785398,3.977974,1,-0.2039218,3.04,-0.3
-5.787635,-3.805398,3.985276,1,-0.2808,3.06,-0.3
-6.088349,-3.825398,3.991148,1,-0.6838891,3.08,-0.3
-6.479202,-3.845398,3.995559,1,-0.6339046,3.1,-0.3
-6.676113,-3.865398,3.998478,1,-0.6737504,3.12,-0.3
-1.207125,-3.885398,3.999875,1,0.8632658,3.14,-0.3
-8.171009,-3.905398,3.999718,1,-0.7134587,3.16,-0.3
-5.38279,-3.925398,3.997979,1,-0.8655676,3.18,-0.3
-10.45424,-3.945398,3.994627,1,-0.7419852,3.2,-0.3
-3.659103,-3.965398,3.989635,1,-0.01333434,3.22,-0.3
-6.245252,-3.985398,3.982974,1,-0.4851381,3.24,-0.3
-1.012751,-4.005398,3.974615,1,0.9764198,3.26,-0.3
-1.44664,-4.025398,3.964533,1,0.6987564,3.28,-0.3
-11.46585,-4.045398,3.9527,1,-0.03874688,3.3,-0.3
-2.666156,-4.065398,3.93909,1,0.414926,3.32,-0.3
-16.71898,-4.085398,3.92368,1,-0.5396442,3.34,-0.3
NA,NA,NA,1,-0.2862425,3.36,-0.3
NA,NA,NA,1,0.8439726,3.38,-0.3
NA,NA,NA,1,-0.09572406,3.4,-0.3
NA,NA,NA,1,-0.9221274,3.42,-0.3
NA,NA,NA,1,-0.6701616,3.44,-0.3
NA,NA,NA,1,-0.08627008,3.46,-0.3
NA,NA,NA,1,0.02564584,3.48,-0.3
NA,NA,NA,1,0.1899888,3.5,-0.3
NA,NA,NA,1,0.4044341,-1,-0.28
NA,NA,NA,1,-0.3901243,-0.98,-0.28
NA,NA,NA,1,-0.2766655,-0.96,-0.28
NA,NA,NA,1,0.3911107,-0.94,-0.28
NA,NA,NA,1,-0.1677143,-0.92,-0.28
NA,NA,NA,1,0.5092084,-0.9,-0.28
NA,NA,NA,1,-0.8707728,-0.88,-0.28
NA,NA,NA,1,-0.409203,-0.86,-0.28
0.5187491,-0.01231302,0.4913575,1,0.8303294,-0.84,-0.28
-8.974381,-0.03021201,0.4706488,1,0.7943997,-0.82,-0.28
4.577079,-0.04752221,0.4504266,1,0.6443193,-0.8,-0.28
-0.3647652,-0.06425763,0.4306926,1,-0.95653,-0.78,-0.28
1.123339,-0.08043346,0.4114479,1,0.8987983,-0.76,-0.28
-0.6562661,-0.09606624,0.3926938,1,0.2853582,-0.74,-0.28
5.176501,-0.111174,0.3744315,1,0.4990686,-0.72,-0.28
-0.6610757,-0.1257763,0.3566619,1,0.6993732,-0.7,-0.28
-0.356653,-0.1398946,0.3393861,1,-0.1574416,-0.68,-0.28
0.3470408,-0.1535523,0.322605,1,-0.4576345,-0.66,-0.28
0.8991549,-0.1667752,0.3063193,1,-0.008916445,-0.64,-0.28
-1.479696,-0.1795913,0.2905298,1,0.6871515,-0.62,-0.28
-0.3355415,-0.1920314,0.2752372,1,0.8946611,-0.6,-0.28
1.327501,-0.2041295,0.2604422,1,0.8145296,-0.58,-0.28
-0.7347723,-0.2159228,0.2461453,1,0.495274,-0.56,-0.28
0.213746,-0.2274525,0.232347,1,0.8936873,-0.54,-0.28
-0.8150487,-0.2387636,0.2190479,1,-0.260728,-0.52,-0.28
-1.17029,-0.2499061,0.2062483,1,-0.3712842,-0.5,-0.28
-0.275209,-0.260935,0.1939487,1,0.07040724,-0.48,-0.28
-0.5398928,-0.2719109,0.1821494,1,-0.9949335,-0.46,-0.28
-2.792778,-0.2829008,0.1708506,1,-0.2151018,-0.44,-0.28
-0.9605738,-0.2939785,0.1600528,1,-0.3448989,-0.42,-0.28
5.953478,-0.3052252,0.1497561,1,-0.9230401,-0.4,-0.28
2.641896,-0.3167303,0.1399608,1,0.6969011,-0.38,-0.28
-0.5708251,-0.3285918,0.130667,1,0.3530444,-0.36,-0.28
-0.4842134,-0.3409165,0.1218749,1,-0.9891707,-0.34,-0.28
-1.293301,-0.3538208,0.1135847,1,0.08137811,-0.32,-0.28
-0.2766784,-0.3674302,0.1057965,1,-0.8979431,-0.3,-0.28
0.6201365,-0.3818789,0.09851038,1,-0.3528333,-0.28,-0.28
-6.050381,-0.3973086,0.09172646,1,-0.4866783,-0.26,-0.28
-3.14677,-0.4138668,0.08544482,1,0.5567365,-0.24,-0.28
-0.3024411,-0.4317034,0.07966552,1,-0.4962441,-0.22,-0.28
-1.151063,-0.4509664,0.07438863,1,-0.7513853,-0.2,-0.28
0.610627,-0.4717958,0.06961418,1,-0.6869088,-0.18,-0.28
3.953941,-0.4943154,0.06534222,1,-0.6052918,-0.16,-0.28
-6.18701,-0.5186239,0.06157278,1,-0.202153,-0.14,-0.28
-0.003997432,-0.5447832,0.05830589,1,0.3081622,-0.12,-0.28
-0.541853,-0.5728076,0.05554157,1,-0.7650655,-0.1,-0.28
-0.6433993,-0.6026527,0.05327984,1,-0.6263748,-0.08,-0.28
0.06364247,-0.6342079,0.05152069,1,0.08921628,-0.06,-0.28
-0.2341641,-0.6672923,0.05026416,1,0.6259833,-0.04,-0.28
0.3160068,-0.7016578,0.04951024,1,-0.8363513,-0.02,-0.28
-0.8076782,-0.7369982,0.04925893,1,0.6695767,0,-0.28
-0.3521045,-0.7569982,0.04951024,1,-0.8867319,0.02,-0.28
-0.7159949,-0.7769982,0.05026416,1,-0.1809766,0.04,-0.28
-0.5992485,-0.7969982,0.05152069,1,0.2071642,0.06,-0.28
-1.033744,-0.8169982,0.05327984,1,0.4911721,0.08,-0.28
0.563989,-0.8369982,0.05554157,1,0.9912627,0.1,-0.28
-1.607445,-0.8569982,0.05830589,1,-0.6701437,0.12,-0.28
-0.9872699,-0.8769982,0.06157278,1,0.1701601,0.14,-0.28
-1.632327,-0.8969982,0.06534222,1,0.918555,0.16,-0.28
-1.661798,-0.9169982,0.06961418,1,-0.1182988,0.18,-0.28
-1.698163,-0.9369982,0.07438863,1,0.2156957,0.2,-0.28
2.895694,-0.9569982,0.07966552,1,0.7566278,0.22,-0.28
-1.349742,-0.9769982,0.08544482,1,-0.8895865,0.24,-0.28
-1.580019,-0.9969982,0.09172646,1,0.7533584,0.26,-0.28
2.497515,-1.016998,0.09851038,1,0.09783221,0.28,-0.28
-1.139056,-1.036998,0.1057965,1,0.9433874,0.3,-0.28
-7.937133,-1.056998,0.1135847,1,0.617833,0.32,-0.28
6.876321,-1.076998,0.1218749,1,-0.6996288,0.34,-0.28
-0.909061,-1.096998,0.130667,1,-0.6174444,0.36,-0.28
-1.441799,-1.116998,0.1399608,1,0.93174,0.38,-0.28
-1.396187,-1.136998,0.1497561,1,-0.06032194,0.4,-0.28
-2.068469,-1.156998,0.1600528,1,-0.7986419,0.42,-0.28
0.1092664,-1.176998,0.1708506,1,-0.7822588,0.44,-0.28
-1.224556,-1.196998,0.1821494,1,0.01181886,0.46,-0.28
-0.7396871,-1.216998,0.1939487,1,-0.1774205,0.48,-0.28
-1.419059,-1.236998,0.2062483,1,0.1133586,0.5,-0.28
0.05932228,-1.256998,0.2190479,1,0.7376859,0.52,-0.28
3.773911,-1.276998,0.232347,1,0.5090314,0.54,-0.28
-1.477015,-1.296998,0.2461453,1,0.9605959,0.56,-0.28
-1.320603,-1.316998,0.2604422,1,0.7549023,0.58,-0.28
-1.397579,-1.336998,0.2752372,1,-0.5907327,0.6,-0.28
-1.234563,-1.356998,0.2905298,1,0.8683318,0.62,-0.28
-1.167924,-1.376998,0.3063193,1,-0.7594005,0.64,-0.28
-0.5539509,-1.396998,0.322605,1,-0.1222547,0.66,-0.28
-2.019621,-1.416998,0.3393861,1,0.815675,0.68,-0.28
-0.999099,-1.436998,0.3566619,1,0.9544028,0.7,-0.28
-1.970065,-1.456998,0.3744315,1,-0.9079199,0.72,-0.28
2.628544,-1.476998,0.3926938,1,0.8245181,0.74,-0.28
-1.538384,-1.496998,0.4114479,1,0.1776107,0.76,-0.28
-0.8806411,-1.516998,0.4306926,1,0.9169063,0.78,-0.28
-1.607899,-1.536998,0.4504266,1,-0.3624512,0.8,-0.28
-2.120013,-1.556998,0.4706488,1,-0.9852221,0.82,-0.28
-3.00258,-1.576998,0.4913575,1,-0.7285254,0.84,-0.28
-0.9217086,-1.596998,0.5125515,1,0.574747,0.86,-0.28
-0.7163902,-1.616998,0.5342289,1,0.9169329,0.88,-0.28
-1.784585,-1.636998,0.5563882,1,-0.9054634,0.9,-0.28
-0.9686887,-1.656998,0.5790275,1,0.6621,0.92,-0.28
-7.962063,-1.676998,0.6021447,1,-0.6316824,0.94,-0.28
-1.591111,-1.696998,0.6257379,1,-0.4552058,0.96,-0.28
0.03605104,-1.716998,0.6498047,1,-0.455082,0.98,-0.28
-1.876274,-1.736998,0.6743429,1,0.2293416,1,-0.28
-1.233175,-1.756998,0.6993499,1,0.09084703,1.02,-0.28
-1.707621,-1.776998,0.7248231,1,0.2267686,1.04,-0.28
-1.936782,-1.796998,0.7507596,1,0.03543879,1.06,-0.28
-2.32657,-1.816998,0.7771566,1,-0.9609397,1.08,-0.28
-1.163024,-1.836998,0.8040108,1,-0.04657346,1.1,-0.28
-1.07741,-1.856998,0.831319,1,0.9240198,1.12,-0.28
-3.165838,-1.876998,0.8590777,1,-0.6248272,1.14,-0.28
1.626489,-1.896998,0.8872832,1,0.4033953,1.16,-0.28
-7.493377,-1.916998,0.9159317,1,-0.3122657,1.18,-0.28
-2.989987,-1.936998,0.9450192,1,0.0172391,1.2,-0.28
-1.537239,-1.956998,0.9745413,1,-0.8153029,1.22,-0.28
-0.1876988,-1.976998,1.004494,1,0.496217,1.24,-0.28
4.85762,-1.996998,1.034872,1,0.5443193,1.26,-0.28
-1.928116,-2.016998,1.06567,1,0.425937,1.28,-0.28
-3.177146,-2.036998,1.096884,1,-0.3053863,1.3,-0.28
-1.674472,-2.056998,1.128509,1,-0.7286885,1.32,-0.28
-2.428112,-2.076998,1.160537,1,-0.4460326,1.34,-0.28
-1.185736,-2.096998,1.192965,1,0.7944621,1.36,-0.28
-2.142336,-2.116998,1.225785,1,0.04893508,1.38,-0.28
-3.400228,-2.136998,1.258992,1,-0.3334723,1.4,-0.28
-8.584847,-2.156998,1.292578,1,0.3506582,1.42,-0.28
-7.890418,-2.176998,1.326537,1,0.980829,1.44,-0.28
-4.33776,-2.196998,1.360862,1,-0.9349629,1.46,-0.28
-1.260517,-2.216998,1.395544,1,0.4786304,1.48,-0.28
-0.8329789,-2.236998,1.430578,1,0.5870466,1.5,-0.28
-3.655431,-2.256998,1.465953,1,-0.303241,1.52,-0.28
1.821315,-2.276998,1.501662,1,0.6926193,1.54,-0.28
-3.421864,-2.296998,1.537697,1,-0.3996552,1.56,-0.28
-3.30394,-2.316998,1.574048,1,-0.3346402,1.58,-0.28
-5.886693,-2.336998,1.610706,1,0.8249966,1.6,-0.28
-3.358414,-2.356998,1.647661,1,-0.2791361,1.62,-0.28
-3.221365,-2.376998,1.684903,1,-0.722759,1.64,-0.28
-0.2761036,-2.396998,1.722422,1,-0.8725019,1.66,-0.28
-1.436961,-2.416998,1.760208,1,0.6087708,1.68,-0.28
-2.820303,-2.436998,1.798249,1,-0.5172793,1.7,-0.28
-2.589515,-2.456998,1.836534,1,-0.3719222,1.72,-0.28
-2.486099,-2.476998,1.87505,1,0.2781411,1.74,-0.28
-2.285347,-2.496998,1.913787,1,-0.03295218,1.76,-0.28
-11.48449,-2.516998,1.95273,1,-0.4123333,1.78,-0.28
-0.9114806,-2.536998,1.991869,1,0.7234021,1.8,-0.28
-2.15282,-2.556998,2.031188,1,0.2110132,1.82,-0.28
-2.467107,-2.576998,2.070675,1,-0.05824473,1.84,-0.28
-0.8111518,-2.596998,2.110315,1,0.8593865,1.86,-0.28
-3.892339,-2.616998,2.150093,1,0.1095998,1.88,-0.28
-3.597437,-2.636998,2.189996,1,-0.5747086,1.9,-0.28
-2.947699,-2.656998,2.230007,1,0.2669097,1.92,-0.28
-3.532449,-2.676998,2.270111,1,-0.3265092,1.94,-0.28
-3.418585,-2.696998,2.310291,1,-0.1167751,1.96,-0.28
-5.829792,-2.716998,2.350531,1,0.5923652,1.98,-0.28
-2.935235,-2.736998,2.390814,1,-0.2959339,2,-0.28
-1.497198,-2.756998,2.431122,1,0.7122242,2.02,-0.28
-3.291004,-2.776998,2.471438,1,-0.07472402,2.04,-0.28
-1.433456,-2.796998,2.511744,1,0.8737842,2.06,-0.28
-4.488372,-2.816998,2.552019,1,-0.1431765,2.08,-0.28
-2.846521,-2.836998,2.592246,1,0.3221825,2.1,-0.28
-4.197042,-2.856998,2.632404,1,-0.3732055,2.12,-0.28
-4.924479,-2.876998,2.672473,1,-0.6573755,2.14,-0.28
-1.315747,-2.896998,2.712433,1,0.3749543,2.16,-0.28
2.632288,-2.916998,2.752263,1,0.4639288,2.18,-0.28
-5.757935,-2.936998,2.791942,1,-0.7703909,2.2,-0.28
-2.702308,-2.956998,2.831447,1,0.1818076,2.22,-0.28
-9.658542,-2.976998,2.870756,1,-0.4953581,2.24,-0.28
-2.381182,-2.996998,2.909846,1,0.1449491,2.26,-0.28
-3.782666,-3.016998,2.948694,1,-0.4691075,2.28,-0.28
-6.861406,-3.036998,2.987277,1,-0.2614229,2.3,-0.28
0.0475818,-3.056998,3.02557,1,0.8647085,2.32,-0.28
-10.42717,-3.076998,3.063549,1,0.6862031,2.34,-0.28
-6.9977,-3.096998,3.101189,1,-0.951527,2.36,-0.28
-5.494541,-3.116998,3.138465,1,-0.7430357,2.38,-0.28
-1.739711,-3.136998,3.17535,1,0.6131649,2.4,-0.28
-5.515272,-3.156998,3.211819,1,-0.4912506,2.42,-0.28
-1.885325,-3.176998,3.247845,1,0.5530796,2.44,-0.28
-0.09743237,-3.196998,3.283401,1,0.8128905,2.46,-0.28
-4.286942,-3.216998,3.31846,1,-0.4253563,2.48,-0.28
-4.200119,-3.236998,3.352993,1,-0.5342021,2.5,-0.28
-6.629474,-3.256998,3.386973,1,-0.9927524,2.52,-0.28
-3.691949,-3.276998,3.420372,1,0.1487579,2.54,-0.28
-0.9795357,-3.296998,3.453159,1,0.3473163,2.56,-0.28
-1.497619,-3.316998,3.485308,1,0.6759394,2.58,-0.28
-0.8653098,-3.336998,3.516786,1,0.6742512,2.6,-0.28
-6.901005,-3.356998,3.547566,1,-0.9951558,2.62,-0.28
-3.678648,-3.376998,3.577617,1,-0.1510989,2.64,-0.28
-3.621811,-3.396998,3.606908,1,0.1552886,2.66,-0.28
-0.8687815,-3.416998,3.635408,1,0.9937086,2.68,-0.28
-1.639227,-3.436998,3.663088,1,0.3797454,2.7,-0.28
-1.687869,-3.456998,3.689915,1,0.5608019,2.72,-0.28
-7.529783,-3.476998,3.715859,1,-0.7341436,2.74,-0.28
-3.548485,-3.496998,3.740887,1,0.2286079,2.76,-0.28
-2.405752,-3.516998,3.764968,1,0.1986437,2.78,-0.28
-1.255594,-3.536998,3.78807,1,0.609743,2.8,-0.28
-6.677583,-3.556998,3.810162,1,-0.6494898,2.82,-0.28
-5.258736,-3.576998,3.83121,1,-0.5524747,2.84,-0.28
-4.572884,-3.596998,3.851182,1,-0.2913801,2.86,-0.28
-3.840241,-3.616998,3.870047,1,-0.06099427,2.88,-0.28
-5.633387,-3.636998,3.887772,1,-0.757698,2.9,-0.28
-0.9022029,-3.656998,3.904324,1,0.8199401,2.92,-0.28
0.2339783,-3.676998,3.919671,1,0.9693219,2.94,-0.28
-4.971023,-3.696998,3.933781,1,-0.5986944,2.96,-0.28
-3.037262,-3.716998,3.946621,1,0.20608,2.98,-0.28
-5.049417,-3.736998,3.95816,1,-0.6878918,3,-0.28
-1.731956,-3.756998,3.968364,1,0.4747268,3.02,-0.28
1.31462,-3.776998,3.977203,1,-0.1092011,3.04,-0.28
-2.022478,-3.796998,3.984645,1,0.9244508,3.06,-0.28
-0.5594494,-3.816998,3.990657,1,0.8100507,3.08,-0.28
-5.024288,-3.836998,3.99521,1,-0.1105574,3.1,-0.28
-3.129625,-3.856998,3.998271,1,0.4724254,3.12,-0.28
-0.7204672,-3.876998,3.99981,1,0.8750456,3.14,-0.28
-7.240045,-3.896998,3.999798,1,-0.6932201,3.16,-0.28
-0.7349153,-3.916998,3.998204,1,0.9225113,3.18,-0.28
3.09575,-3.936998,3.994998,1,-0.07076153,3.2,-0.28
-4.700849,-3.956998,3.990153,1,-0.3731408,3.22,-0.28
-1.639953,-3.976998,3.983639,1,0.523244,3.24,-0.28
-5.973355,-3.996998,3.975428,1,-0.5524589,3.26,-0.28
-3.824412,-4.016998,3.965495,1,0.2967532,3.28,-0.28
-5.652916,-4.036998,3.953811,1,-0.6868441,3.3,-0.28
3.359334,-4.056998,3.940351,1,0.549631,3.32,-0.28
NA,NA,NA,1,-0.2975754,3.34,-0.28
NA,NA,NA,1,-0.3776652,3.36,-0.28
NA,NA,NA,1,0.09631251,3.38,-0.28
NA,NA,NA,1,-0.8210268,3.4,-0.28
NA,NA,NA,1,-0.8022895,3.42,-0.28
NA,NA,NA,1,0.9541137,3.44,-0.28
NA,NA,NA,1,-0.50483,3.46,-0.28
NA,NA,NA,1,0.810154,3.48,-0.28
NA,NA,NA,1,0.7584508,3.5,-0.28
NA,NA,NA,1,-0.04799036,-1,-0.26
NA,NA,NA,1,-0.6442003,-0.98,-0.26
NA,NA,NA,1,0.5671046,-0.96,-0.26
NA,NA,NA,1,0.2841893,-0.94,-0.26
NA,NA,NA,1,-0.2757961,-0.92,-0.26
NA,NA,NA,1,0.5522216,-0.9,-0.26
NA,NA,NA,1,0.2769215,-0.88,-0.26
-0.1216551,0.01196241,0.5058208,1,-0.943068,-0.86,-0.26
1.088734,-0.006203503,0.4846224,1,0.5193918,-0.84,-0.26
0.2095658,-0.02375539,0.4639094,1,-0.2106007,-0.82,-0.26
-0.068854,-0.04070558,0.4436833,1,-0.2126988,-0.8,-0.26
-0.788702,-0.05706747,0.4239456,1,0.4802404,-0.78,-0.26
-0.8007902,-0.07285563,0.4046975,1,-0.8577079,-0.76,-0.26
0.3196593,-0.08808596,0.3859402,1,-0.1039999,-0.74,-0.26
-0.9371689,-0.1027758,0.3676749,1,-0.8836073,-0.72,-0.26
1.188102,-0.1169441,0.3499026,1,0.7996395,-0.7,-0.26
1.338043,-0.1306117,0.3326243,1,0.353143,-0.68,-0.26
-0.2608179,-0.1438013,0.3158408,1,0.2253375,-0.66,-0.26
0.04466607,-0.156538,0.2995529,1,-0.2481618,-0.64,-0.26
0.01055294,-0.1688492,0.2837614,1,-0.3038625,-0.62,-0.26
-0.4795943,-0.1807652,0.268467,1,-0.8470018,-0.6,-0.26
-0.1877877,-0.1923195,0.2536703,1,-0.438468,-0.58,-0.26
-0.4562157,-0.2035491,0.2393719,1,-0.2157807,-0.56,-0.26
-0.8210995,-0.2144946,0.2255723,1,0.6945123,-0.54,-0.26
0.6030461,-0.2252015,0.2122719,1,-0.2685005,-0.52,-0.26
0.08755889,-0.2357198,0.1994712,1,-0.3189178,-0.5,-0.26
-0.6353463,-0.2461051,0.1871706,1,0.4155584,-0.48,-0.26
-0.2563859,-0.2564194,0.1753703,1,-0.291001,-0.46,-0.26
-4.263092,-0.2667314,0.1640708,1,-0.3799071,-0.44,-0.26
-1.430901,-0.2771173,0.1532722,1,0.5289049,-0.42,-0.26
-0.2353318,-0.287662,0.1429748,1,-0.1740139,-0.4,-0.26
-1.278355,-0.2984597,0.1331789,1,-0.780766,-0.38,-0.26
-0.6306308,-0.3096146,0.1238846,1,-0.02717254,-0.36,-0.26
-1.453299,-0.321242,0.1150921,1,-0.03078603,-0.34,-0.26
-1.418968,-0.3334688,0.1068015,1,0.6259606,-0.32,-0.26
-1.922314,-0.346434,0.09901289,1,-0.5074805,-0.3,-0.26
0.03768422,-0.3602885,0.09172646,1,-0.6530511,-0.28,-0.26
0.9857049,-0.3751946,0.08494228,1,0.03778578,-0.26,-0.26
0.4552032,-0.3913245,0.07866041,1,0.2742271,-0.24,-0.26
-1.094636,-0.4088574,0.07288092,1,-0.3608116,-0.22,-0.26
-0.9321074,-0.4279747,0.06760386,1,-0.1482048,-0.2,-0.26
0.3966307,-0.4488536,0.06282927,1,-0.3397472,-0.18,-0.26
-9.447015,-0.4716574,0.0585572,1,0.7888414,-0.16,-0.26
-0.8496132,-0.4965239,0.05478766,1,0.956576,-0.14,-0.26
-0.6402109,-0.5235507,0.05152069,1,0.8602289,-0.12,-0.26
-1.700808,-0.552779,0.04875631,1,0.7286755,-0.1,-0.26
0.4627289,-0.5841781,0.04649452,1,-0.9128538,-0.08,-0.26
-4.744172,-0.617632,0.04473535,1,0.6582365,-0.06,-0.26
0.1971479,-0.6529324,0.04347879,1,0.204727,-0.04,-0.26
-0.8915612,-0.6897803,0.04272485,1,0.9425195,-0.02,-0.26
-0.6423511,-0.7277982,0.04247353,1,0.2684999,0,-0.26
-0.5156176,-0.7477982,0.04272485,1,0.9431686,0.02,-0.26
-2.848869,-0.7677982,0.04347879,1,-0.6442214,0.04,-0.26
0.3694933,-0.7877982,0.04473535,1,0.9290601,0.06,-0.26
-1.242136,-0.8077982,0.04649452,1,0.1260407,0.08,-0.26
-0.06269881,-0.8277982,0.04875631,1,-0.2677031,0.1,-0.26
-0.469264,-0.8477982,0.05152069,1,0.7478462,0.12,-0.26
