y,m1,m2,x1,x2,u,v
-0.9965502,0.1559517,0.4076978,1,-0.0489635,-0.8,0.1
-0.3994098,0.1457706,0.3879414,1,0.5392857,-0.78,0.1
-1.324714,0.136463,0.368676,1,0.01752498,-0.76,0.1
4.658028,0.1280345,0.3499026,1,-0.3426174,-0.74,0.1
0.8258937,0.1204917,0.3316224,1,-0.1585809,-0.72,0.1
0.3469712,0.1138417,0.3138364,1,0.1903748,-0.7,0.1
0.3457673,0.1080925,0.2965454,1,-0.5801345,-0.68,0.1
10.07666,0.1032529,0.2797502,1,0.7668383,-0.66,0.1
0.1463171,0.09933298,0.2634516,1,-0.1114104,-0.64,0.1
1.012433,0.09634382,0.2476503,1,-0.06285927,-0.62,0.1
1.251592,0.09429809,0.232347,1,-0.5226111,-0.6,0.1
-2.241426,0.09321005,0.2175422,1,0.8763413,-0.58,0.1
0.7092292,0.09309592,0.2032363,1,0.03931686,-0.56,0.1
1.942568,0.0939742,0.18943,1,-0.4699537,-0.54,0.1
7.729305,0.09586605,0.1761236,1,0.5273974,-0.52,0.1
-1.218818,0.09879583,0.1633174,1,-0.5416919,-0.5,0.1
-0.8833495,0.1027917,0.1510119,1,-0.03346224,-0.48,0.1
-0.8152562,0.1078862,0.1392073,1,0.4245328,-0.46,0.1
-0.2054317,0.1141177,0.1279038,1,-0.5850452,-0.44,0.1
-1.987367,0.1215309,0.1171018,1,0.1653938,-0.42,0.1
0.8684366,0.1301788,0.1068015,1,-0.2115426,-0.4,0.1
-2.406729,0.1401242,0.09700287,1,-0.4662286,-0.38,0.1
1.270178,0.1514426,0.08770624,1,-0.789563,-0.36,0.1
0.4028726,0.1642248,0.07891169,1,-0.9678321,-0.34,0.1
-0.8770694,0.1785813,0.07061933,1,-0.454895,-0.32,0.1
-1.215387,0.1946475,0.06282927,1,-0.9982299,-0.3,0.1
0.3823637,0.2125906,0.05554157,1,-0.8698647,-0.28,0.1
-0.0346425,0.2326192,0.04875631,1,0.4797278,-0.26,0.1
-6.030918,0.2549956,0.04247353,1,0.9573949,-0.24,0.1
3.086629,0.2800528,0.03669329,1,-0.252404,-0.22,0.1
-0.6985387,0.308217,0.0314156,1,0.03267826,-0.2,0.1
1.395961,0.3400366,0.02664051,1,-0.769871,-0.18,0.1
0.5376291,0.37622,0.02236802,1,-0.8080131,-0.16,0.1
-1.031366,0.4176782,0.01859816,1,0.6465837,-0.14,0.1
-0.9123507,0.4655641,0.01533093,1,-0.8269779,-0.12,0.1
1.003111,0.5212777,0.01256635,1,0.5733528,-0.1,0.1
5.004094,0.5863652,0.01030441,1,-0.2956524,-0.08,0.1
-0.6650763,0.6621694,0.008545126,1,0.800358,-0.06,0.1
1.335552,0.7490417,0.007288491,1,0.7184862,-0.04,0.1
1.765393,0.84512,0.00653451,1,0.327912,-0.02,0.1
1.580933,0.9453982,0.006283183,1,-0.1888026,0,0.1
2.119918,0.9653982,0.00653451,1,0.9308932,0.02,0.1
0.7570857,0.9853982,0.007288491,1,0.2164018,0.04,0.1
2.480188,1.005398,0.008545126,1,0.5998515,0.06,0.1
2.58326,1.025398,0.01030441,1,-0.8688716,0.08,0.1
0.61389,1.045398,0.01256635,1,0.5920812,0.1,0.1
0.834601,1.065398,0.01533093,1,0.6967062,0.12,0.1
1.192878,1.085398,0.01859816,1,0.921972,0.14,0.1
2.70229,1.105398,0.02236802,1,0.5107265,0.16,0.1
-0.2027161,1.125398,0.02664051,1,-0.2285708,0.18,0.1
2.188834,1.145398,0.0314156,1,-0.5781967,0.2,0.1
0.7982478,1.165398,0.03669329,1,0.1372081,0.22,0.1
0.8285933,1.185398,0.04247353,1,-0.451009,0.24,0.1
0.9518748,1.205398,0.04875631,1,0.6696992,0.26,0.1
1.380031,1.225398,0.05554157,1,-0.9883776,0.28,0.1
2.133506,1.245398,0.06282927,1,-0.2495293,0.3,0.1
0.6269124,1.265398,0.07061933,1,0.9779346,0.32,0.1
0.8437635,1.285398,0.07891169,1,0.8035868,0.34,0.1
2.035588,1.305398,0.08770624,1,-0.1522777,0.36,0.1
2.021718,1.325398,0.09700287,1,-0.2720288,0.38,0.1
0.2062013,1.345398,0.1068015,1,-0.1689684,0.4,0.1
-2.243178,1.365398,0.1171018,1,0.07343962,0.42,0.1
-0.9987188,1.385398,0.1279038,1,-0.5690474,0.44,0.1
1.153808,1.405398,0.1392073,1,0.5117536,0.46,0.1
2.031667,1.425398,0.1510119,1,0.3960969,0.48,0.1
3.041495,1.445398,0.1633174,1,0.8378138,0.5,0.1
3.944775,1.465398,0.1761236,1,-0.3897392,0.52,0.1
1.468464,1.485398,0.18943,1,0.6284631,0.54,0.1
2.219154,1.505398,0.2032363,1,0.8381991,0.56,0.1
2.874191,1.525398,0.2175422,1,-0.2425797,0.58,0.1
2.064188,1.545398,0.232347,1,0.1627914,0.6,0.1
1.0417,1.565398,0.2476503,1,-0.7908535,0.62,0.1
0.7663651,1.585398,0.2634516,1,-0.2016106,0.64,0.1
3.158813,1.605398,0.2797502,1,0.1403917,0.66,0.1
1.769322,1.625398,0.2965454,1,0.938883,0.68,0.1
3.601836,1.645398,0.3138364,1,-0.8903982,0.7,0.1
2.946239,1.665398,0.3316224,1,-0.862375,0.72,0.1
3.171274,1.685398,0.3499026,1,-0.7093933,0.74,0.1
2.336848,1.705398,0.368676,1,0.9251797,0.76,0.1
4.528128,1.725398,0.3879414,1,0.9325438,0.78,0.1
0.8390123,1.745398,0.4076978,1,0.344752,0.8,0.1
-0.1546568,1.765398,0.427944,1,-0.4656696,0.82,0.1
2.866816,1.785398,0.4486785,1,0.04195865,0.84,0.1
-0.7373271,1.805398,0.4699,1,0.4904096,0.86,0.1
2.18594,1.825398,0.491607,1,-0.012046,0.88,0.1
-0.1104388,1.845398,0.5137977,1,-0.3198213,0.9,0.1
0.9966723,1.865398,0.5364705,1,-0.8363206,0.92,0.1
0.2626231,1.885398,0.5596235,1,-0.06791773,0.94,0.1
1.021633,1.905398,0.5832547,1,-0.6350991,0.96,0.1
3.489436,1.925398,0.6073619,1,-0.6057916,0.98,0.1
2.777043,1.945398,0.6319429,1,-0.09394474,1,0.1
2.128225,1.965398,0.6569953,1,-0.1426783,1.02,0.1
3.68814,1.985398,0.6825165,1,-0.5858781,1.04,0.1
1.454594,2.005398,0.7085039,1,0.533906,1.06,0.1
0.4740978,2.025398,0.7349545,1,-0.8338139,1.08,0.1
5.092791,2.045398,0.7618653,1,0.8015448,1.1,0.1
1.614455,2.065398,0.7892332,1,0.05216822,1.12,0.1
3.35104,2.085398,0.8170548,1,-0.3086758,1.14,0.1
3.184305,2.105398,0.8453265,1,0.9345988,1.16,0.1
1.276167,2.125398,0.8740446,1,-0.5556952,1.18,0.1
-3.011969,2.145398,0.9032051,1,-0.889973,1.2,0.1
1.148883,2.165398,0.9328039,1,0.0312676,1.22,0.1
-9.780488,2.185398,0.9628367,1,-0.9291455,1.24,0.1
1.117967,2.205398,0.9932989,1,-0.9253576,1.26,0.1
4.432978,2.225398,1.024186,1,-0.470342,1.28,0.1
2.168093,2.245398,1.055492,1,-0.750159,1.3,0.1
-0.6630269,2.265398,1.087213,1,-0.0970398,1.32,0.1
1.81534,2.285398,1.119343,1,0.1288241,1.34,0.1
1.537853,2.305398,1.151876,1,-0.1519109,1.36,0.1
1.221403,2.325398,1.184806,1,0.8722455,1.38,0.1
5.478729,2.345398,1.218127,1,0.3928185,1.4,0.1
1.755989,2.365398,1.251833,1,-0.1505587,1.42,0.1
5.647278,2.385398,1.285917,1,0.7050566,1.44,0.1
5.496897,2.405398,1.320371,1,0.343164,1.46,0.1
6.804049,2.425398,1.355188,1,0.9846977,1.48,0.1
2.642073,2.445398,1.390361,1,0.505398,1.5,0.1
5.749166,2.465398,1.425882,1,-0.08523619,1.52,0.1
-4.009858,2.485398,1.461743,1,-0.411825,1.54,0.1
-1.354022,2.505398,1.497934,1,-0.5967489,1.56,0.1
2.47845,2.525398,1.534448,1,-0.1024878,1.58,0.1
1.224197,2.545398,1.571275,1,0.04809509,1.6,0.1
6.534241,2.565398,1.608405,1,-0.340735,1.62,0.1
0.9494289,2.585398,1.645828,1,0.7365145,1.64,0.1
0.048417,2.605398,1.683535,1,0.3050428,1.66,0.1
1.674751,2.625398,1.721515,1,-0.8299252,1.68,0.1
3.375878,2.645398,1.759757,1,0.3147513,1.7,0.1
4.877164,2.665398,1.798249,1,0.01447308,1.72,0.1
1.480768,2.685398,1.83698,1,-0.2638462,1.74,0.1
1.194642,2.705398,1.875938,1,-0.2434367,1.76,0.1
2.535412,2.725398,1.915111,1,-0.2376704,1.78,0.1
-0.5903039,2.745398,1.954485,1,-0.822142,1.8,0.1
1.065512,2.765398,1.994048,1,-0.9883325,1.82,0.1
6.044724,2.785398,2.033786,1,0.6411654,1.84,0.1
3.016606,2.805398,2.073684,1,-0.02683008,1.86,0.1
3.804223,2.825398,2.11373,1,-0.1449872,1.88,0.1
1.474973,2.845398,2.153907,1,-0.06848849,1.9,0.1
3.004553,2.865398,2.1942,1,0.000171506,1.92,0.1
5.566673,2.885398,2.234595,1,0.4619853,1.94,0.1
5.671736,2.905398,2.275074,1,0.7634141,1.96,0.1
0.9993819,2.925398,2.315622,1,-0.4516763,1.98,0.1
16.26934,2.945398,2.356221,1,0.779555,2,0.1
3.656809,2.965398,2.396855,1,-0.3544852,2.02,0.1
4.246766,2.985398,2.437504,1,0.004026116,2.04,0.1
3.301953,3.005398,2.478152,1,0.2665202,2.06,0.1
1.472475,3.025398,2.518779,1,-0.3411636,2.08,0.1
-0.262757,3.045398,2.559366,1,-0.9819953,2.1,0.1
4.326918,3.065398,2.599894,1,0.8819057,2.12,0.1
2.755844,3.085398,2.640342,1,0.2019877,2.14,0.1
7.284071,3.105398,2.680691,1,0.08003114,2.16,0.1
3.233365,3.125398,2.720919,1,0.5766466,2.18,0.1
3.982897,3.145398,2.761005,1,-0.01196854,2.2,0.1
4.456002,3.165398,2.800927,1,0.2504359,2.22,0.1
4.3851,3.185398,2.840663,1,0.03001391,2.24,0.1
3.044969,3.205398,2.88019,1,-0.3944781,2.26,0.1
1.959274,3.225398,2.919485,1,0.1382638,2.28,0.1
8.564156,3.245398,2.958524,1,0.8217772,2.3,0.1
3.316422,3.265398,2.997284,1,0.08329565,2.32,0.1
6.348688,3.285398,3.03574,1,0.8231447,2.34,0.1
3.509677,3.305398,3.073867,1,0.2696249,2.36,0.1
5.683871,3.325398,3.111639,1,0.4977373,2.38,0.1
2.010019,3.345398,3.149032,1,-0.4251254,2.4,0.1
6.428286,3.365398,3.186018,1,0.8331818,2.42,0.1
9.646941,3.385398,3.222572,1,0.4764235,2.44,0.1
6.104555,3.405398,3.258666,1,0.8948382,2.46,0.1
4.576999,3.425398,3.294273,1,-0.5864971,2.48,0.1
2.115034,3.445398,3.329365,1,0.8362544,2.5,0.1
3.563795,3.465398,3.363914,1,-0.2148173,2.52,0.1
5.171893,3.485398,3.397892,1,0.1227697,2.54,0.1
5.997384,3.505398,3.43127,1,0.6606211,2.56,0.1
3.319046,3.525398,3.464018,1,-0.2765485,2.58,0.1
2.65103,3.545398,3.496107,1,0.06282039,2.6,0.1
4.519294,3.565398,3.527507,1,0.1539989,2.62,0.1
-0.412627,3.585398,3.558189,1,-0.8791394,2.64,0.1
7.707432,3.605398,3.588121,1,0.4430985,2.66,0.1
6.750893,3.625398,3.617272,1,0.8791266,2.68,0.1
3.683748,3.645398,3.645613,1,-0.2987583,2.7,0.1
1.177251,3.665398,3.673111,1,-0.639372,2.72,0.1
6.344945,3.685398,3.699736,1,0.8243987,2.74,0.1
8.672274,3.705398,3.725455,1,0.8387961,2.76,0.1
7.623095,3.725398,3.750236,1,0.5257874,2.78,0.1
0.2618321,3.745398,3.774049,1,-0.1091946,2.8,0.1
4.331703,3.765398,3.796859,1,0.6737655,2.82,0.1
-0.6616178,3.785398,3.818636,1,-0.8315465,2.84,0.1
6.455922,3.805398,3.839347,1,0.7549909,2.86,0.1
6.346831,3.825398,3.858958,1,0.4513887,2.88,0.1
1.985081,3.845398,3.877439,1,-0.4116268,2.9,0.1
4.175655,3.865398,3.894755,1,0.5353968,2.92,0.1
5.693792,3.885398,3.910875,1,0.5644806,2.94,0.1
10.47261,3.905398,3.925766,1,0.9342817,2.96,0.1
1.481869,3.925398,3.939396,1,-0.5278213,2.98,0.1
4.302259,3.945398,3.951731,1,0.2583157,3,0.1
NA,NA,NA,1,0.8387493,3.02,0.1
NA,NA,NA,1,-0.1162998,3.04,0.1
NA,NA,NA,1,0.1086882,3.06,0.1
NA,NA,NA,1,-0.5868737,3.08,0.1
NA,NA,NA,1,-0.7007583,3.1,0.1
NA,NA,NA,1,-0.5042323,3.12,0.1
NA,NA,NA,1,-0.9341256,3.14,0.1
NA,NA,NA,1,-0.175778,3.16,0.1
NA,NA,NA,1,0.6521347,3.18,0.1
NA,NA,NA,1,0.8526883,3.2,0.1
NA,NA,NA,1,0.953103,3.22,0.1
NA,NA,NA,1,0.607596,3.24,0.1
NA,NA,NA,1,0.6574082,3.26,0.1
NA,NA,NA,1,-0.1887539,3.28,0.1
NA,NA,NA,1,-0.6243791,3.3,0.1
NA,NA,NA,1,0.1099102,3.32,0.1
NA,NA,NA,1,-0.4668076,3.34,0.1
NA,NA,NA,1,0.723209,3.36,0.1
NA,NA,NA,1,0.6325267,3.38,0.1
NA,NA,NA,1,0.6193773,3.4,0.1
NA,NA,NA,1,-0.261215,3.42,0.1
NA,NA,NA,1,-0.5076276,3.44,0.1
NA,NA,NA,1,-0.6219173,3.46,0.1
NA,NA,NA,1,-0.7083645,3.48,0.1
NA,NA,NA,1,0.05979985,3.5,0.1
NA,NA,NA,1,0.2176306,-1,0.12
NA,NA,NA,1,-0.9968038,-0.98,0.12
NA,NA,NA,1,0.8086232,-0.96,0.12
NA,NA,NA,1,0.2915067,-0.94,0.12
NA,NA,NA,1,-0.6495747,-0.92,0.12
NA,NA,NA,1,-0.7685059,-0.9,0.12
1.06835,0.2184197,0.4943505,1,0.1328621,-0.88,0.12
4.006774,0.2049881,0.4726454,1,0.8290317,-0.86,0.12
-5.40635,0.1924204,0.4514255,1,-0.4317526,-0.84,0.12
-0.4671368,0.180721,0.4306926,1,-0.7875239,-0.82,0.12
0.2578985,0.169895,0.4104479,1,-0.9457594,-0.8,0.12
0.1839477,0.1599479,0.3906929,1,-0.1370647,-0.78,0.12
0.5690144,0.1508856,0.3714287,1,0.3303776,-0.76,0.12
-0.07010414,0.1427148,0.3526565,1,0.204303,-0.74,0.12
-1.450396,0.1354428,0.3343774,1,-0.6901703,-0.72,0.12
2.254516,0.1290779,0.3165924,1,0.6878124,-0.7,0.12
4.407627,0.123629,0.2993023,1,-0.09408297,-0.68,0.12
0.05240522,0.1191064,0.2825079,1,-0.6461008,-0.66,0.12
0.8231348,0.1155212,0.2662101,1,-0.0616643,-0.64,0.12
-0.4206322,0.1128861,0.2504096,1,0.7296884,-0.62,0.12
-1.063247,0.1112154,0.2351069,1,-0.585261,-0.6,0.12
-1.741132,0.1105253,0.2203026,1,-0.2328589,-0.58,0.12
2.472494,0.1108338,0.2059973,1,0.5235443,-0.56,0.12
-0.7647334,0.1121618,0.1921914,1,-0.3495919,-0.54,0.12
-0.1762701,0.1145329,0.1788854,1,0.5007125,-0.52,0.12
0.6761977,0.1179741,0.1660797,1,0.05637912,-0.5,0.12
-0.3262432,0.1225167,0.1537745,1,-0.4768998,-0.48,0.12
0.08681213,0.1281966,0.1419702,1,-0.1953201,-0.46,0.12
1.87405,0.1350559,0.130667,1,0.3323145,-0.44,0.12
0.6272863,0.1431432,0.1198652,1,-0.7476251,-0.42,0.12
0.5441008,0.1525161,0.109565,1,0.2493326,-0.4,0.12
2.181408,0.1632423,0.09976664,1,-0.7752853,-0.38,0.12
-0.4652699,0.175402,0.09047015,1,0.8362494,-0.36,0.12
0.1993571,0.1890912,0.08167573,1,0.7714745,-0.34,0.12
-1.443052,0.2044252,0.07338349,1,-0.1812384,-0.32,0.12
0.6057297,0.2215433,0.06559351,1,-0.3396718,-0.3,0.12
0.06595065,0.240615,0.05830589,1,0.8497481,-0.28,0.12
-1.022427,0.2618475,0.05152069,1,-0.8707197,-0.26,0.12
9.627726,0.2854956,0.04523797,1,0.9478943,-0.24,0.12
-1.327096,0.3118741,0.03945776,1,0.8412075,-0.22,0.12
-2.829874,0.3413717,0.03418011,1,0.01356846,-0.2,0.12
-0.9763344,0.3744682,0.02940504,1,-0.1497058,-0.18,0.12
1.259416,0.4117506,0.02513258,1,0.68866,-0.16,0.12
-0.1509791,0.4539222,0.02136273,1,0.9102283,-0.14,0.12
1.231881,0.5017935,0.01809551,1,0.07764468,-0.12,0.12
0.04348394,0.556224,0.01533093,1,-0.6989703,-0.1,0.12
-1.052229,0.6179748,0.013069,1,-0.2736804,-0.08,0.12
-0.2950386,0.6874103,0.01130972,1,-0.5514789,-0.06,0.12
2.547163,0.7640318,0.01005309,1,0.78256,-0.04,0.12
-1.032978,0.8459686,0.009299106,1,0.7211685,-0.02,0.12
-1.337233,0.9297982,0.009047779,1,-0.2076868,0,0.12
2.367432,0.9497982,0.009299106,1,0.7018774,0.02,0.12
-15.72509,0.9697982,0.01005309,1,0.7184906,0.04,0.12
2.227493,0.9897982,0.01130972,1,-0.8706298,0.06,0.12
0.3178603,1.009798,0.013069,1,0.193866,0.08,0.12
-1.054778,1.029798,0.01533093,1,-0.9058618,0.1,0.12
0.5508796,1.049798,0.01809551,1,0.7085383,0.12,0.12
4.59748,1.069798,0.02136273,1,0.1700441,0.14,0.12
3.623116,1.089798,0.02513258,1,-0.492146,0.16,0.12
4.485374,1.109798,0.02940504,1,0.4740027,0.18,0.12
-0.8533256,1.129798,0.03418011,1,0.7035561,0.2,0.12
1.00254,1.149798,0.03945776,1,-0.01053875,0.22,0.12
1.367104,1.169798,0.04523797,1,0.7095707,0.24,0.12
1.912004,1.189798,0.05152069,1,0.7407209,0.26,0.12
0.6651501,1.209798,0.05830589,1,0.8102222,0.28,0.12
4.926421,1.229798,0.06559351,1,0.7547217,0.3,0.12
0.680506,1.249798,0.07338349,1,0.5060945,0.32,0.12
0.5122357,1.269798,0.08167573,1,-0.6531567,0.34,0.12
1.817525,1.289798,0.09047015,1,-0.3539255,0.36,0.12
2.303233,1.309798,0.09976664,1,-0.173489,0.38,0.12
0.7446352,1.329798,0.109565,1,-0.1953776,0.4,0.12
3.1923,1.349798,0.1198652,1,-0.6350613,0.42,0.12
1.032065,1.369798,0.130667,1,0.3887078,0.44,0.12
1.123648,1.389798,0.1419702,1,-0.6466439,0.46,0.12
1.420828,1.409798,0.1537745,1,-0.5493909,0.48,0.12
0.1439341,1.429798,0.1660797,1,-0.1958173,0.5,0.12
-0.3948893,1.449798,0.1788854,1,-0.4833029,0.52,0.12
0.9934515,1.469798,0.1921914,1,-0.9911435,0.54,0.12
2.09029,1.489798,0.2059973,1,0.9035934,0.56,0.12
2.415212,1.509798,0.2203026,1,0.7465451,0.58,0.12
1.230751,1.529798,0.2351069,1,-0.3307029,0.6,0.12
3.198629,1.549798,0.2504096,1,0.2755747,0.62,0.12
1.106334,1.569798,0.2662101,1,-0.8668287,0.64,0.12
1.729128,1.589798,0.2825079,1,-0.07048429,0.66,0.12
1.941141,1.609798,0.2993023,1,0.06265819,0.68,0.12
-2.005143,1.629798,0.3165924,1,0.3442852,0.7,0.12
0.8964103,1.649798,0.3343774,1,0.3920436,0.72,0.12
1.161111,1.669798,0.3526565,1,-0.6206395,0.74,0.12
-0.1653611,1.689798,0.3714287,1,0.5949205,0.76,0.12
2.418144,1.709798,0.3906929,1,0.8275206,0.78,0.12
3.510011,1.729798,0.4104479,1,-0.4514989,0.8,0.12
0.9283012,1.749798,0.4306926,1,-0.05725903,0.82,0.12
-0.5514305,1.769798,0.4514255,1,-0.9024446,0.84,0.12
0.06853049,1.789798,0.4726454,1,-0.2015019,0.86,0.12
2.014596,1.809798,0.4943505,1,0.1375349,0.88,0.12
2.242757,1.829798,0.5165393,1,-0.928941,0.9,0.12
3.393108,1.849798,0.53921,1,0.630572,0.92,0.12
4.098552,1.869798,0.5623608,1,0.9762178,0.94,0.12
4.428723,1.889798,0.5859896,1,0.7264659,0.96,0.12
1.918568,1.909798,0.6100943,1,-0.5501907,0.98,0.12
2.704287,1.929798,0.6346726,1,0.3883476,1,0.12
5.529764,1.949798,0.6597222,1,0.3275822,1.02,0.12
1.922587,1.969798,0.6852404,1,0.5654492,1.04,0.12
1.990316,1.989798,0.7112246,1,-0.9541498,1.06,0.12
2.272388,2.009798,0.7376718,1,-0.467982,1.08,0.12
2.577046,2.029798,0.7645791,1,0.5782128,1.1,0.12
5.455543,2.049798,0.7919433,1,-0.1488196,1.12,0.12
2.222552,2.069798,0.8197609,1,0.8589838,1.14,0.12
-1.492464,2.089798,0.8480284,1,0.3006379,1.16,0.12
4.312328,2.109798,0.8767421,1,0.4352359,1.18,0.12
1.383444,2.129798,0.9058981,1,-0.705582,1.2,0.12
4.500445,2.149798,0.935492,1,-0.04252757,1.22,0.12
-2.644178,2.169798,0.9655198,1,0.6277806,1.24,0.12
2.64911,2.189798,0.9959767,1,0.985917,1.26,0.12
2.587003,2.209798,1.026858,1,-0.3266032,1.28,0.12
1.617204,2.229798,1.058159,1,-0.612659,1.3,0.12
0.4510621,2.249798,1.089873,1,-0.9606152,1.32,0.12
1.282385,2.269798,1.121997,1,-0.4423861,1.34,0.12
3.363041,2.289798,1.154523,1,0.6425074,1.36,0.12
4.050793,2.309798,1.187446,1,-0.1482425,1.38,0.12
2.695037,2.329798,1.22076,1,-0.2323867,1.4,0.12
2.936602,2.349798,1.254458,1,-0.3831482,1.42,0.12
2.705418,2.369798,1.288534,1,0.7209396,1.44,0.12
2.121483,2.389798,1.32298,1,-0.9038602,1.46,0.12
1.777926,2.409798,1.357789,1,-0.5713384,1.48,0.12
1.272367,2.429798,1.392953,1,0.6353662,1.5,0.12
4.705399,2.449798,1.428465,1,-0.2407792,1.52,0.12
3.203852,2.469798,1.464316,1,0.2866671,1.54,0.12
2.472214,2.489798,1.500497,1,0.08746244,1.56,0.12
4.209854,2.509798,1.537001,1,0.514536,1.58,0.12
-0.006277263,2.529798,1.573817,1,-0.02788698,1.6,0.12
0.5382905,2.549798,1.610936,1,-0.4216463,1.62,0.12
-1.342098,2.569798,1.648348,1,0.4128051,1.64,0.12
3.964087,2.589798,1.686043,1,-0.2796001,1.66,0.12
-2.629211,2.609798,1.72401,1,0.46044,1.68,0.12
6.38753,2.629798,1.762239,1,0.749525,1.7,0.12
4.075172,2.649798,1.800718,1,0.7979527,1.72,0.12
1.965061,2.669798,1.839435,1,0.1238804,1.74,0.12
1.591271,2.689798,1.878379,1,-0.5231135,1.76,0.12
3.280669,2.709798,1.917537,1,0.4107782,1.78,0.12
1.360678,2.729798,1.956897,1,-0.4008306,1.8,0.12
2.0584,2.749798,1.996444,1,-0.1391364,1.82,0.12
2.237205,2.769798,2.036166,1,-0.8144278,1.84,0.12
5.093426,2.789798,2.076048,1,0.9055385,1.86,0.12
7.742993,2.809798,2.116076,1,0.9565841,1.88,0.12
0.6165578,2.829798,2.156236,1,-0.4004907,1.9,0.12
2.427794,2.849798,2.196511,1,-0.4563059,1.92,0.12
0.384206,2.869798,2.236887,1,-0.2050779,1.94,0.12
4.067384,2.889798,2.277348,1,-0.17235,1.96,0.12
6.407946,2.909798,2.317876,1,0.9899286,1.98,0.12
3.876538,2.929798,2.358455,1,0.5226317,2,0.12
3.708181,2.949798,2.399067,1,0.306556,2.02,0.12
3.11157,2.969798,2.439696,1,-0.4204515,2.04,0.12
2.602623,2.989798,2.480321,1,-0.06050355,2.06,0.12
2.330736,3.009798,2.520926,1,-0.9986995,2.08,0.12
-3.211705,3.029798,2.56149,1,-0.08732782,2.1,0.12
5.110195,3.049798,2.601994,1,0.6487937,2.12,0.12
2.422902,3.069798,2.642418,1,0.01827622,2.14,0.12
1.533345,3.089798,2.682742,1,-0.8273536,2.16,0.12
-4.873141,3.109798,2.722945,1,-0.3793131,2.18,0.12
0.4508117,3.129798,2.763005,1,-0.7363548,2.2,0.12
6.058081,3.149798,2.8029,1,0.8873888,2.22,0.12
4.716889,3.169798,2.842609,1,0.4422983,2.24,0.12
5.091148,3.189798,2.882108,1,0.7643353,2.26,0.12
5.575803,3.209798,2.921374,1,0.02842499,2.28,0.12
4.142812,3.229798,2.960384,1,0.02059434,2.3,0.12
6.848603,3.249798,2.999114,1,0.8958277,2.32,0.12
8.02904,3.269798,3.03754,1,0.732165,2.34,0.12
5.610491,3.289798,3.075635,1,0.5776394,2.36,0.12
5.271832,3.309798,3.113376,1,0.1821395,2.38,0.12
6.342864,3.329798,3.150736,1,0.6863525,2.4,0.12
2.309022,3.349798,3.187689,1,-0.1824582,2.42,0.12
1.6545,3.369798,3.224209,1,-0.2374125,2.44,0.12
2.051433,3.389798,3.260269,1,-0.8912365,2.46,0.12
4.466438,3.409798,3.29584,1,0.00539024,2.48,0.12
1.98183,3.429798,3.330897,1,0.03338501,2.5,0.12
-0.5419922,3.449798,3.365409,1,-0.563556,2.52,0.12
5.343269,3.469798,3.39935,1,0.1081432,2.54,0.12
3.215211,3.489798,3.43269,1,-0.2750589,2.56,0.12
2.290937,3.509798,3.465399,1,-0.6618633,2.58,0.12
5.91374,3.529798,3.497449,1,0.03002557,2.6,0.12
4.358467,3.549798,3.52881,1,0.1607229,2.62,0.12
1.569536,3.569798,3.559451,1,-0.2570903,2.64,0.12
2.677633,3.589798,3.589342,1,-0.1389087,2.66,0.12
5.790815,3.609798,3.618452,1,0.1461378,2.68,0.12
4.527072,3.629798,3.64675,1,-0.01464875,2.7,0.12
3.308124,3.649798,3.674205,1,0.01077689,2.72,0.12
-0.3182901,3.669798,3.700786,1,-0.6702803,2.74,0.12
6.843594,3.689798,3.726461,1,0.3553226,2.76,0.12
6.374799,3.709798,3.751197,1,-0.05862174,2.78,0.12
4.527505,3.729798,3.774964,1,0.06965638,2.8,0.12
6.109088,3.749798,3.797728,1,0.6952516,2.82,0.12
5.858913,3.769798,3.819458,1,0.3629188,2.84,0.12
4.734554,3.789798,3.840121,1,0.2509635,2.86,0.12
6.923414,3.809798,3.859685,1,0.4565633,2.88,0.12
3.341159,3.829798,3.878117,1,-0.4498819,2.9,0.12
4.054288,3.849798,3.895384,1,0.1449071,2.92,0.12
-1.40855,3.869798,3.911455,1,-0.9932497,2.94,0.12
3.167876,3.889798,3.926295,1,-0.417565,2.96,0.12
-2.053935,3.909798,3.939874,1,-0.6874162,2.98,0.12
1.693739,3.929798,3.952159,1,-0.7279329,3,0.12
1.739176,3.949798,3.963116,1,-0.8215144,3.02,0.12
6.541134,3.969798,3.972715,1,0.9295766,3.04,0.12
5.92771,3.989798,3.980923,1,0.4501854,3.06,0.12
3.569861,4.009798,3.987709,1,-0.05615056,3.08,0.12
2.330836,4.029798,3.99304,1,-0.8540582,3.1,0.12
7.447881,4.049798,3.996886,1,0.9354565,3.12,0.12
NA,NA,NA,1,-0.8334578,3.14,0.12
NA,NA,NA,1,0.4829571,3.16,0.12
NA,NA,NA,1,0.3912392,3.18,0.12
NA,NA,NA,1,0.9017183,3.2,0.12
NA,NA,NA,1,0.3624199,3.22,0.12
NA,NA,NA,1,0.8365918,3.24,0.12
NA,NA,NA,1,0.1952378,3.26,0.12
NA,NA,NA,1,0.4327695,3.28,0.12
NA,NA,NA,1,-0.5222984,3.3,0.12
NA,NA,NA,1,-0.4781179,3.32,0.12
NA,NA,NA,1,0.3022833,3.34,0.12
NA,NA,NA,1,-0.1651424,3.36,0.12
NA,NA,NA,1,-0.7594618,3.38,0.12
NA,NA,NA,1,-0.07861922,3.4,0.12
NA,NA,NA,1,-0.2635868,3.42,0.12
